Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - Upgraded,Wood - Dry,kilotonne,-,-,-,-,-,-,-,-,-,-,-,0.825661248,1.655377977,2.543413249,3.882465958,5.553359142,7.4108759,6.759503245,5.634781828,7.157288673,11.11833693,11.02377529,14.8023063,18.76446082,18.83529039,22.12963718,25.42470452,25.91023681,28.62145124,29.21242256,27.4841236,27.60486667,26.27558331
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - Upgraded,Wood - Seasoned,kilotonne,-,-,-,-,-,-,-,-,-,-,-,2.551350276,5.115232271,7.859322589,11.99708794,17.16026327,22.90011833,20.88733184,17.41186499,22.11651629,34.35642896,34.06422695,45.74014871,57.98347981,58.20234807,68.38210718,78.5640928,80.06442112,88.44226095,90.26840313,84.92783999,85.30094441,81.19336705
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - Upgraded,Wood - Wet,kilotonne,-,-,-,-,-,-,-,-,-,-,-,1.191673589,2.389200439,3.670898209,5.603547649,8.015141124,10.69608766,9.755964103,8.132658163,10.33008623,16.0470514,15.91057096,21.3641097,27.08267154,27.18489957,31.93961718,36.69537473,37.39614156,41.30922655,42.16217309,39.66772609,39.84199408,31.61337113
Total GHGs in CO2 Eq.,1A4bi,Domestic combustion,Petroleum coke in SSF,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68.46125115,69.66413099,71.63379045,37.99081279,67.22610138,88.97464461,92.01237841,95.63738975,90.37765881,80.97676657,36.74060232,48.4452882,28.22886625,-
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,Anthracite,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.450738369,17.91598486,32.19620447,42.57669151,58.84311418,90.42850481
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.02847546,2.75075241,4.810077844,6.919931809,9.440093143,9.841687352
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,Petroleum coke,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.244448556,6.784304469,15.28323564,18.19738865,20.32634786,38.31161967
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,SSF,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.862228906,13.42145815,21.02904891,30.69229143,44.92144172,79.15947794
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,Wood - Dry,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.478421458,1.53513374,4.732391164,6.888301689,14.99962743,17.66403144
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,Wood - Seasoned,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.478355345,4.743669275,14.62341552,21.28532793,46.34988465,54.58307703
Total GHGs in CO2 Eq.,1A4bi,Domestic Closed Stove - EcoDesign,Wood - Wet,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.690503784,2.215652411,6.830241312,9.941858383,21.64890251,21.25241426
Total GHGs in CO2 Eq.,1A4bii,House and garden machinery,DERV,kilotonne,27.7618677,28.07785644,28.33240292,28.61704357,28.93554016,29.23522789,29.42536978,29.58279761,29.79476737,29.97490636,30.20644453,30.37855044,30.69676065,30.85153215,30.94563322,31.22298375,31.42356762,31.70834718,32.03770094,32.24447567,32.48963373,32.6988848,32.96013909,33.01338049,33.1012907,33.48760037,33.56560521,33.71047133,34.14383154,34.4508982,34.53633207,34.81615895,34.96969228
Total GHGs in CO2 Eq.,1A4bii,House and garden machinery,Petrol,kilotonne,285.6506586,288.901967,291.5210764,294.4498343,297.7269466,300.8105287,302.2463756,303.3405446,304.9815524,306.6638896,308.5938424,310.1056876,313.111897,314.4630947,315.0740614,317.4418612,319.1431234,321.5791788,324.4314462,326.0573797,328.1193143,329.8862024,332.1925568,332.4572433,333.1318383,336.9055625,337.634946,339.0586902,343.411444,346.4998434,347.3591191,350.1735586,351.7177644
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Burning oil,kilotonne,38.02714754,38.02721252,38.02721252,38.02721252,38.02721252,38.02721252,38.02721252,38.02721252,598.6247123,855.6730553,925.8036031,1097.908208,909.0642825,906.7155119,1031.977037,1057.052644,1092.216718,1010.36785,1001.201457,1012.717289,1031.438082,910.5455793,923.1208341,941.4429681,863.5228882,858.3488353,1086.944287,1061.590403,1004.551998,1013.168166,1008.260727,851.5844019,982.0515136
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Coal,kilotonne,54.63104203,51.81456349,32.72498747,35.20672672,35.32939824,35.57474128,35.45206976,19.22168382,24.20403485,19.08957602,19.29469075,13.6825928,16.10920436,15.85293511,21.40146239,23.77940266,13.21077926,10.5686234,13.21077926,-,3.751861309,3.97713986,4.039965558,-,-,-,-,-,-,-,-,-,-
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Fuel oil,kilotonne,313.2890374,339.2523193,366.7917615,385.928723,456.0975817,424.202646,416.8668107,259.5633759,244.073512,299.6919028,32.13214503,38.68314568,10.92948725,13.06119766,17.17707104,16.20475788,32.40885565,31.27572303,77.78368935,25.92746043,35.64964074,51.72430283,45.85837863,46.83053187,51.46531863,54.44702115,55.51622617,56.42317533,53.47440966,51.23847131,23.39914421,18.14937535,23.69065911
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Gas oil,kilotonne,2.428223067,2.636832644,3.119564656,3.097732555,2.976443105,2.935204692,3.444620382,3.504426573,2.314446276,2.805044515,3.696344374,5.656232619,5.697518988,5.644089569,5.718404939,9.887222388,7.619123011,4.965067917,3.666598818,3.10864855,3.694513605,2.037494018,1.540953809,1.751347301,1.994743633,2.171203922,1.990639472,1.986561303,2.289161045,1.846371962,1.668804863,2.289592178,2.667795128
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Natural gas,kilotonne,182.0575299,198.0803786,234.7948761,233.5999105,224.8841601,222.2693528,261.4329139,266.3427242,176.3466448,214.6818255,281.8008877,431.6794583,435.2949178,431.7148594,436.9108396,418.9931808,372.8490746,370.1365968,261.5012503,271.3317902,252.840018,249.0512036,214.3029715,202.7235762,198.2358242,181.2183624,187.2341357,187.8475355,202.871814,198.3837329,191.1983564,203.4690148,187.1081581
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Straw,kilotonne,2.374819468,2.374819468,2.374819468,2.374819468,2.374819468,2.374819468,2.374819468,2.374819468,2.374819468,2.381416189,2.370201764,2.370201764,2.370201764,2.379767009,2.3705316,2.593500761,2.887054834,2.883756474,4.562292068,4.210357016,6.033030958,4.872008106,5.576537882,9.363715262,14.14851355,26.41890937,24.38349822,28.02699395,29.06054196,28.1683914,26.8520485,28.73061458,26.35367968
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Biomass,kilotonne,-,-,-,-,-,-,-,-,0.020875303,0.020875303,0.020875303,0.020875303,0.020875303,0.23970607,0.14396761,0.14396761,0.14396761,0.143967608,0.143967477,0.14395783,0.340869296,0.695462278,1.020226791,1.253846161,2.083676471,-,-,-,-,-,-,-,-
Total GHGs in CO2 Eq.,1A4ci,Agriculture - stationary combustion,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,5.99273208388204e-20,9.59901631883399e-18,1.61177414010104e-15,2.99556221290382e-13,3.86912218554744e-11,3.82932999396436e-09,2.82095907301211e-07,9.63280372379043e-06,0.000121739,0.000762045,0.00228731,0.004762402,0.006914557,0.012541718,0.015012686,0.016279317,0.011025915,0.011690377,0.0148881,0.014182109
Total GHGs in CO2 Eq.,1A4cii,Forestry Machinery,Gas oil,kilotonne,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000213533,0.000173343,0.000255694,0.000215058,0.000179553,0.000168985,0.000176584,0.000173155,0.000179215,0.000226367,0.000244409,0.000319692,0.000393223,0.000512274,0.000496033,0.000515335,0.000536169,0.000511683,0.000516536,0.000442318
Total GHGs in CO2 Eq.,1A4cii,Forestry Machinery,Petrol,kilotonne,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.038944257,0.031155406,0.04663365,0.038844799,0.031962879,0.031334271,0.031334271,0.032807221,0.032807221,0.045442405,0.045315002,0.056324544,0.071716344,0.091141025,0.09046684,0.093987168,0.097786887,0.093321099,0.09420621,0.081338281
Total GHGs in CO2 Eq.,1A4cii,NRMM: Agriculture,Gas oil,kilotonne,3442.910336,3545.996723,3667.640946,3396.305703,3357.193919,3479.983023,3797.240493,3663.011237,3606.181507,3836.208838,3781.651261,3625.256553,3983.809819,4032.646562,4341.84808,4500.890972,4466.89142,4559.399961,5386.061828,5045.81011,4664.473729,4103.967505,5024.013514,4198.851676,4404.811981,4933.488077,4584.349748,4500.05309,4773.874664,4433.422022,4754.440391,5228.77227,4734.038896
Total GHGs in CO2 Eq.,1A4ciii,Fishing vessels,Fuel oil,kilotonne,101.8540985,99.24983189,102.8100601,108.90165,109.0102312,114.7861633,103.1575868,93.48049156,89.07256871,81.24938762,76.35087205,76.8968598,78.04064005,80.85762836,84.69646639,84.67705366,76.86178964,79.19156066,77.88029502,71.96363701,75.36779919,67.9809571,71.10580484,67.52884453,75.71179957,30.42753188,32.45567842,31.3873124,30.68873952,27.89999906,26.13177593,25.66354001,24.96136493
Total GHGs in CO2 Eq.,1A4ciii,Fishing vessels,Gas oil,kilotonne,951.1322908,931.6488311,958.5119354,1004.475004,1005.294285,1048.87561,974.579101,901.5622046,868.3029631,809.2744643,798.3487365,802.4683953,811.0985971,832.3537092,861.3190167,861.1725413,880.99039,978.0854022,904.7244757,736.7948709,794.5786536,774.831423,812.5132127,747.832734,886.9034462,932.3015965,844.3663833,860.7479257,865.6692438,793.5356604,693.7189073,749.641324,729.2096754
Total GHGs in CO2 Eq.,1A5b,Aircraft -  military,Aviation turbine fuel,kilotonne,3924.423466,2862.841394,2766.957894,2972.417086,2878.317037,2784.216988,2690.116939,2438.335727,2355.680279,2221.269803,2005.984151,2088.639599,2301.636332,2314.260794,2109.910221,1988.721988,2643.165595,2909.210271,2414.055946,2134.592342,2040.006675,1963.910838,1807.512322,1632.06411,1460.544115,1220.087227,1119.742547,1124.612136,1127.845874,1133.581738,983.9720405,1035.278445,1066.573885
Total GHGs in CO2 Eq.,1A5b,Shipping - naval,Gas oil,kilotonne,1422.905695,1483.38616,1370.682851,1218.453591,1128.906452,1148.876651,1161.144333,1236.319851,875.2540582,965.6124404,945.2340471,867.589204,789.948199,884.6203602,979.2940018,880.1879466,858.8605079,888.9782625,879.6666423,877.9359945,892.2067708,818.1158442,743.5074263,678.9079407,578.5530249,458.6489386,443.435539,472.6879117,502.4492365,468.5448799,357.8936184,532.5660786,437.0334446
Total GHGs in CO2 Eq.,1A5b,Aircraft -  military,Aviation spirit,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.771557743,6.766727816,6.752279287,6.752279287,7.018544114,1.78437415,0.335656521,0.281689281,1.232296871,0.434692073,0.014350227,-,3.47683714,3.987023804,22.40099989,22.07210261,7.877716493,3.786419925
Total GHGs in CO2 Eq.,1B1a1i,Deep-mined coal,Coal produced,kilotonne,20419.03996,20937.73248,20225.30772,18505.67176,11606.95774,12839.29828,12047.84868,11321.75483,9620.556572,7868.818742,6720.914938,6103.239731,6180.29915,5140.601326,4795.842889,3304.888581,2730.068838,2148.516801,2165.779423,2220.636532,1997.888973,1849.877753,1922.467297,1154.713937,1166.504891,886.1076546,8.209504867,7.56872625,9.068902071,37.30462335,40.22581999,35.36721036,23.85581097
Total GHGs in CO2 Eq.,1B1a1ii,Coal storage and transport,Deep mined coal production,kilotonne,2357.859836,2372.673479,2128.24836,1631.991299,1030.292147,1136.89863,1042.227157,979.4147202,832.2486102,675.6056496,555.9169078,561.0654576,530.1657496,505.6368786,405.6719534,309.321816,305.4715625,248.2055095,261.8482931,243.2186807,239.0381929,236.5079061,199.0174205,132.2463774,119.1919349,90.03751987,0.704456676,0.649471536,0.778201452,3.201105474,3.451773024,3.034856286,2.047064418
Total GHGs in CO2 Eq.,1B1a1iii,Closed Coal Mines,Non-fuel combustion,kilotonne,1433.474665,1588.383675,2342.945523,2852.018108,2560.380672,2680.469268,2313.018236,2444.786934,2106.787738,1814.397439,1628.649404,1217.348738,1047.409607,727.042957,508.8487325,580.2291631,763.7531039,659.2804603,628.1448395,484.2997501,488.6749502,517.1183981,507.6395594,506.498505,490.3812762,494.4418798,501.2160573,494.3708268,476.8941454,469.8911651,461.92352,457.5136988,449.952674
Total GHGs in CO2 Eq.,1B1a2i,Open-cast coal,Coal produced,kilotonne,215.6359275,221.605335,216.2661638,202.2225975,199.820565,194.6478713,194.0057438,198.583875,170.2232438,181.6388438,159.4861585,168.4531123,156.3435389,144.1932975,142.6083128,124.2024415,102.6780899,105.4319844,113.0686641,117.175664,123.9803129,125.8065711,120.5002197,102.0735387,94.68407813,69.13917596,49.42027283,35.92334734,32.79927814,29.63798933,18.62847551,11.41548109,6.987893063
Total GHGs in CO2 Eq.,1B1b,Coke production,Coke produced,kilotonne,17.31395464,16.091846,14.66530374,13.69031265,13.93293716,13.99134676,13.97786762,14.00257938,13.96214196,13.18709144,13.94192325,12.39182221,10.24234877,10.33625345,9.740924786,9.804299207,10.39926842,10.05689828,9.79254989,8.397364088,9.037044123,9.104125307,8.408444454,8.537417354,8.160181171,6.142488784,3.027774167,3.097551179,2.876088918,2.951976473,2.736804477,2.513823566,2.144746755
Total GHGs in CO2 Eq.,1B1b,Solid smokeless fuel production,Coal,kilotonne,1563.782078,1257.443076,1083.166083,955.2523436,752.95006,693.6971533,510.5369484,601.0102199,247.6123098,188.8258193,142.5793138,164.1938241,138.1999911,119.2023068,114.4652629,97.58769707,120.9741919,181.507508,267.8311233,158.9350579,134.4590446,203.8115222,83.79013995,156.8104104,252.5011478,251.6106295,224.8135093,245.4006134,222.657952,103.8914544,125.230053,56.39605252,-
Total GHGs in CO2 Eq.,1B1b,Solid smokeless fuel production,SSF produced,kilotonne,2.558789975,2.691334846,2.372328546,2.495887324,2.322905034,1.889326048,1.936503036,1.664673724,1.383858318,1.42654226,1.206382982,1.09405682,0.967128257,0.880637112,0.714394392,0.578592061,0.585039583,0.509578867,0.67845002,0.680337099,0.71378783,0.650256153,0.578659457,0.754337575,0.615659695,0.51856496,0.550735173,0.451910616,0.442991918,0.409675979,0.445710212,0.453267044,0.549076512
Total GHGs in CO2 Eq.,1B1b,Iron and steel - flaring,Coke oven gas,kilotonne,134.9443423,54.75792903,39.4430465,67.03873106,38.86512641,43.77744722,43.2700552,30.19081831,49.38782198,25.52658313,47.73458889,33.47919852,56.18310734,66.30040029,113.4007986,63.93658025,69.97944414,64.24363081,57.20772662,12.2931905,92.72536813,104.4479373,26.82036169,54.40794524,94.12480963,108.3539231,28.58717882,24.6004468,16.45829623,22.51022345,23.4647318,31.47557359,4.7950351
Total GHGs in CO2 Eq.,1B1b,Charcoal production,Charcoal produced,kilotonne,0.112336,0.098294,0.379134,6.769896,13.144964,3.232964,0.073514,6.193348,4.201862,4.20021,4.223338,4.222512,4.22086,4.219208,4.217556,4.21673,4.215078,4.213426,4.2126,4.210948,4.210948,4.210122,4.210122,4.210122,4.210122,4.210948,4.21673,4.223338,4.230772,4.238206,4.246466,4.246466,4.246466
Total GHGs in CO2 Eq.,1B2a1,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,kilotonne,425.7991217,404.9985899,369.5153297,342.5969945,376.8566939,428.2809021,474.4538661,449.0139806,419.4791508,146.0418231,127.1202094,94.1199834,116.2416867,68.70904113,59.15923274,80.45352102,47.34436848,45.86864024,37.35416,130.28539,40.25025909,51.9925651,43.15536326,50.11375529,130.1827338,82.1399547,109.4681191,52.20040952,45.13635114,71.3543734,11.01865514,19.08941781,21.74502085
Total GHGs in CO2 Eq.,1B2a1,Onshore oil well exploration (conventional),Number of wells per year,kilotonne,0.9829386,0.3822539,0.3822539,0.30034235,0.4368616,0.57338085,0.95563475,1.092154,0.95563475,0.51877315,0.73720395,0.7645078,0.9829386,0.57338085,0.51877315,0.8191155,0.73720395,0.8737232,1.22867325,0.73720395,0.57338085,1.0375463,0.46416545,0.40955775,0.51877315,0.2184308,0.13651925,0.13651925,0.08191155,0.13651925,0.0546077,-,0.08191155
Total GHGs in CO2 Eq.,1B2a2,Upstream Oil Production - fugitive emissions,Non-fuel combustion,kilotonne,69.81624874,67.30239745,68.99691943,73.03770262,92.60607162,81.09685504,101.7552317,84.1336775,84.92530396,41.84271917,53.21651516,53.97788755,52.13740668,49.226195,46.29437755,47.10533207,49.45096,47.00117,43.54917,47.72131387,41.97233,136.2146602,40.84745022,40.43177663,42.08837957,38.02875051,38.57607779,52.9735626,44.14961431,40.42188543,34.52969307,28.60628,31.27095
Total GHGs in CO2 Eq.,1B2a2,Petroleum processes,Oil production,kilotonne,37.49569675,37.49569675,37.49569675,37.49569675,61.05708533,35.4628748,25.01421859,34.237517,13.462092,9.72328,13.339088,12.534592,9.71125624,15.80738516,18.19028344,16.11611064,15.881404,11.333028,3.9648,3.92,3.892,3.752,3.8374,3.83908,3.6932,3.7072,3.698016,3.699276,3.69754,3.785824,3.612,3.612,3.61214
Total GHGs in CO2 Eq.,1B2a2,Onshore oil production (conventional),Crude oil,kilotonne,49.56832813,104.4092827,111.7120114,161.2035148,164.1175456,177.7943158,176.4188626,132.7854089,142.9743475,138.9979012,122.4313125,90.48215278,89.62702226,94.1890959,78.62558689,72.13424801,72.99234906,70.98832002,65.41224179,104.4563939,91.00542915,130.8622273,111.9355028,104.4770817,48.33263679,45.47944994,41.73540276,37.76950176,33.37531174,37.80314749,36.11769405,37.38997362,26.7604406
Total GHGs in CO2 Eq.,1B2a2,Upstream Oil Production: direct process emissions,Non-fuel combustion,kilotonne,351.6680462,305.8753804,346.0610312,244.2185951,112.6901771,138.5964316,75.37950719,20.21366502,38.3254836,35.353,27.083,-,-,-,-,-,-,-,94.51332,187.28496,106.42946,-,-,-,-,-,-,0.87063,45.27606,12.15007,-,-,-
Total GHGs in CO2 Eq.,1B2a2,Oil Terminal: Other Fugitives,Non-fuel combustion,kilotonne,10.21438486,9.846598778,10.09451384,10.68569591,13.54862332,11.86478081,21.86636222,22.94751984,159.8869627,62.12504037,69.56259761,61.10105379,62.13708493,53.111909,50.47818214,34.78274485,22.31606341,29.84361,11.86675245,10.1152503,15.24355711,50.97974064,46.089018,21.41989408,56.58566461,7.793874128,6.763965309,3.992183174,3.853633404,2.6036247,3.670812206,4.236399217,3.498885755
Total GHGs in CO2 Eq.,1B2a2,Oil Terminal: Direct Process,Non-fuel combustion,kilotonne,287.8179219,256.0411284,256.6573716,215.5361412,235.1974913,653.2020009,952.7325206,53.85562854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Total GHGs in CO2 Eq.,1B2a3,Upstream Oil Production - Onshore Oil Loading,Crude oil,kilotonne,43.78460768,41.33324455,41.42342297,37.82197573,37.90413497,45.02541462,43.34831583,40.24642917,37.1769272,31.55080415,30.31098099,29.03175321,27.98803608,26.85779662,20.77891131,22.39101453,19.17697331,20.14689331,15.90428,15.36517257,14.46199963,13.03686369,9.494273068,8.296454883,9.143962846,8.440351009,8.31323045,8.048170924,10.85471762,11.21425863,2.607757182,2.52223691,2.308836991
Total GHGs in CO2 Eq.,1B2a3,Upstream Oil Production - Offshore Oil Loading,Crude oil,kilotonne,16.67668798,17.75199715,20.97374869,18.94005718,24.45858558,31.26330902,37.98868926,52.72564478,66.01145493,76.49102134,84.99744764,83.66507279,84.70001893,78.87253742,69.40568371,57.54769566,50.69465856,46.94651416,37.4690043,32.79711858,33.56669498,27.42982777,26.71279156,19.95893508,17.7983188,21.92401082,23.95766901,24.62795023,38.54953659,42.44096996,39.69665099,34.01492065,29.00012006
Total GHGs in CO2 Eq.,1B2a3,Oil transport fugitives: pipelines (onshore),Crude oil,kilotonne,0.235281822,0.547308675,0.595687629,0.558620301,0.717505141,0.789377472,0.822790275,0.778761946,0.815133175,0.672954737,0.507979021,0.462186024,0.414727256,0.332260316,0.28579001,0.241781732,0.196759949,0.18026144,0.182071325,0.169599242,0.131339274,0.089364486,0.118810582,0.141654695,0.143918431,0.135884168,0.132275452,0.114553516,0.110449393,0.10679511,0.102110892,0.097177897,0.092530855
